Area,Bedrooms,Age,DistanceCity,Price
3330,4,15,11,1087262.4596121584
998,5,45,14,330878.5946785231
1603,4,49,20,362932.27788790147
3589,1,39,4,1034638.0632419895
2252,1,21,9,589320.3969288621
4514,3,31,11,1368310.638889721
1113,4,36,8,328269.48237130453
3547,4,1,14,1091282.0531064752
1143,5,40,18,300861.38818063494
3368,1,26,12,986579.0850792879
4653,2,42,16,1167988.5945241756
1635,3,17,7,539402.7605349703
4199,4,28,6,1305427.9491593547
2862,3,28,14,829745.1755714159
661,4,7,7,325748.7248857963
2321,4,14,23,682402.9004474621
4919,5,20,23,1392615.399799028
3265,4,2,3,1137271.231597549
3902,3,21,27,921679.9037374377
3127,3,11,26,829348.3599537839
4493,5,2,12,1476784.851968511
556,5,36,4,367801.50452222605
3737,3,18,8,1138093.416039042
2844,3,38,7,894149.3025508979
1119,4,42,25,233968.53868774898
3113,1,19,8,853818.945917284
4761,3,39,1,1442933.2120094313
3335,2,23,26,762679.3628493464
1165,1,10,9,261192.82093478355
627,2,16,28,-152902.33057936112
4057,1,18,16,1065089.2816423343
4671,3,48,15,1341002.4654834713
1134,5,37,8,427878.6428721633
4108,5,23,2,1405520.551476259
4189,3,6,4,1282684.0775439537
1485,1,0,28,191268.03070402003
3073,3,1,11,1021797.3763038658
1656,1,47,17,232829.55611168206
4368,3,9,28,1083441.7276270408
743,2,19,19,153164.26377652324
1267,3,34,5,397393.5259053357
3717,1,48,18,889972.9453673973
914,4,6,17,392781.09173436207
3783,5,20,27,1095792.1033681615
4844,4,47,9,1499988.6389834683
3606,3,30,19,916077.1129055321
3386,1,16,12,976188.4010311976
1361,5,11,28,297203.32454920514
3857,3,7,1,1171046.2598786296
4433,4,31,22,1271170.8117486981
4264,5,14,27,1238003.9606052106
709,3,10,4,328298.1676572317
2657,5,2,4,960070.1533226507
2877,2,37,1,844054.3695954677
2689,5,30,17,783426.295698425
1175,2,23,26,226624.56762186193
1855,5,49,3,629875.7064625045
525,5,22,14,185646.8170459625
3193,5,27,8,1070128.7104410192
2150,2,6,10,574210.5342258507
3458,3,31,29,813913.8548807524
4957,4,29,4,1484430.5927901317
2182,5,6,14,728488.756134471
4955,4,34,11,1369266.315816203
2466,4,48,14,692411.3674052765
3786,5,45,18,1051795.5552263912
1495,2,39,15,258204.887843674
576,1,9,5,126705.93438497811
2642,1,2,8,717970.1372178072
1456,1,1,9,453757.61211100407
3544,5,37,5,1139895.7409403468
717,4,34,3,331351.0371017166
4446,1,37,15,1072406.9478795435
2915,5,45,22,795794.1514553641
3845,5,30,6,1261115.405507135
1967,5,18,11,711544.3066264472
3372,2,21,21,863468.6451200992
532,3,18,26,-7140.316512027919
3419,2,20,17,909934.3994247308
3987,4,26,15,1249131.336676746
924,5,20,20,245608.4536040084
3578,2,15,4,1095286.073975549
2317,1,28,4,644877.9172976882
4426,3,32,22,1263147.4132948616
4518,5,10,4,1581806.3358795715
4794,2,9,1,1478119.3434698984
1214,1,20,14,177465.3110682238
3707,1,16,23,891800.8882385881
4480,2,9,11,1252031.740045103
4883,2,28,28,1264354.6483023833
2524,4,5,6,964468.98195588
4373,5,9,15,1395512.3136629534
4229,1,45,8,1159427.6586032838
3114,4,6,22,947474.381992228
1310,1,10,14,276789.19574082794
2955,2,42,3,915890.1033808425
2530,1,42,1,666406.2698487052
2285,1,37,4,702171.5884081194
2472,5,39,21,749708.2368753226
1216,2,22,11,361972.38585146994
1324,1,45,25,163799.84834660756
2227,3,31,23,534424.9170410682
2732,4,24,7,913526.7591276718
1262,1,49,1,236032.84933697432
521,1,2,18,41177.84910326126
2759,4,27,10,882825.09854061
3805,1,8,6,1114888.5098884075
4767,2,3,19,1389597.1971007262
2041,1,49,28,219975.84930115732
4839,2,45,23,1233395.7225781311
920,2,4,23,117837.98790037548
4044,2,12,14,1184976.0760962535
4936,4,8,26,1447502.5591288642
2483,2,14,16,730384.5273026461
622,1,41,15,25603.292873157192
933,5,49,11,311169.49347265734
4665,2,20,20,1307744.91684324
3982,1,19,2,1184749.0047590327
3384,1,42,3,916068.5094210968
3138,3,3,14,917316.294068741
4377,1,43,25,1004926.0169082142
2115,3,35,27,570395.4065101324
4308,1,26,23,1140989.8602685053
726,2,12,22,25034.070358049714
1035,3,8,21,296901.52903015696
1622,3,11,2,621578.8900386092
4865,3,23,20,1312476.3070996348
4034,2,27,21,992890.7787137307
1158,5,6,28,330659.6809680231
3607,2,47,24,752408.6203546684
2821,5,39,1,1115278.7823754565
1666,2,14,9,483100.39633245097
2471,1,16,5,793030.8955924935
516,2,8,14,40562.631966293004
2403,5,33,8,869015.0386074974
2112,4,37,18,637036.0657001584
4206,1,39,9,1161952.685029017
935,3,2,21,302173.38478559663
4571,2,33,28,1122364.4630568277
3955,1,49,21,961452.7268273816
2504,5,45,6,829274.3247388916
3233,3,5,13,1009032.6464123665
762,5,11,5,432745.4332706014
2941,1,7,20,778382.7382501686
1307,1,26,26,144374.60723833257
3012,1,13,22,749869.9409396647
857,1,21,10,111959.65931355415
2901,5,40,18,901213.1457126123
1774,4,5,14,612064.6905767955
4971,1,28,12,1368195.5713331834
1488,3,43,5,349484.82788940513
517,5,47,5,333580.5528194821
2238,2,5,9,656027.82243806
3263,2,45,26,666550.3087128045
3497,5,44,16,1033457.6098004819
1413,5,39,22,341771.6100177355
1065,1,3,6,296653.82280889066
3412,5,39,19,966958.3509676101
1852,3,23,8,622925.9833084317
1971,2,49,22,353838.27788872476
3663,3,18,5,1172635.4189500096
1111,3,42,22,120796.79697513179
1562,1,18,24,358455.93462823774
935,5,31,14,310944.87929100555
1147,2,37,9,288643.6901541909
2909,2,39,16,705133.2350920576
4517,2,20,6,1394852.1882671805
3109,3,49,10,953549.4266109354
582,2,36,2,216209.47543870384
2289,2,22,18,631145.3699986115
1550,3,46,19,361224.77347263397
4338,1,16,27,1086721.4639286562
4616,3,30,29,1198029.7663192323
3241,3,42,12,935322.0416203466
1297,1,37,14,274855.37965298025
3026,4,2,13,1020645.1994480201
1262,4,34,16,293739.29631322395
1117,5,8,10,526270.9163388065
4380,5,46,7,1440037.3029624028
4932,3,11,14,1435528.7992188425
4363,5,8,13,1391528.6515411579
4186,4,46,23,1199253.0039844646
1267,5,30,11,528324.3223593031
3685,4,20,19,1054518.5915687974
1520,4,39,22,410847.51643974235
3993,3,38,12,1152038.6644798496
1577,5,48,21,448956.47681087133
3759,5,35,5,1312356.2506820715
4110,1,41,12,1103828.3482252178
2275,1,34,10,629093.158053202
3378,4,21,8,1157891.7500017122
2390,3,5,28,606416.7469039984
2126,2,14,28,411933.37291307683
4118,5,27,24,1271075.2010241742
4784,5,49,24,1253839.2857341806
2071,4,10,20,590465.8223603113
4175,4,9,3,1407342.3105696172
2091,5,38,4,716641.0543788486
3126,4,30,29,800396.3507356918
1692,3,19,23,421674.0395006481
4747,5,3,8,1607663.0985196386
1628,5,45,16,463766.9787659566
3938,1,11,24,973068.6941534034
1615,4,26,29,270059.8825064326
2408,1,48,11,565961.7951253239
4252,4,5,11,1422258.808930032
1828,2,47,17,416727.3238174469
4623,5,35,16,1423126.9093186788
1811,1,36,2,531821.0019445604
4950,5,21,6,1640471.5666951232
4538,1,24,3,1365037.0128830832
2362,1,31,16,552541.0189003927
2504,2,12,17,687197.8460986507
4115,5,12,22,1180637.3080762413
3225,3,45,4,962146.3787003147
2683,4,29,25,682250.6339680182
653,5,28,9,254663.92378924103
1315,4,32,25,321693.2175340268
1619,3,30,24,344013.4810266009
3768,3,30,25,915867.4340599076
2655,4,29,4,906262.6044193094
1709,4,13,18,456723.68406617816
953,4,22,13,293707.18899533787
1606,3,35,17,400825.2056632364
3296,3,32,28,848034.1490675624
4916,3,27,21,1434774.0620087713
4873,5,39,25,1411780.3883681064
3159,4,31,16,880442.5479727342
1537,5,44,29,310718.33955799264
3833,2,40,10,1163044.3801991874
913,3,25,8,195579.09028094658
3041,5,3,9,987034.6430541376
4642,3,22,5,1491786.0434499483
2439,1,13,17,564096.2259528615
1155,4,32,21,335398.92484890553
4544,3,4,17,1293699.5686086179
2979,4,9,4,1029529.7933431156
4361,5,8,24,1342507.3433695189
1847,1,7,25,309290.81934900366
1816,4,12,7,601710.3522176829
4106,2,12,3,1199836.6759565212
4338,3,47,27,1052164.0351539145
4558,4,1,19,1430612.1209897439
815,2,21,6,255017.2465402949
720,4,33,22,195483.38234614866
2761,5,36,14,886398.3185002464
1344,3,36,6,435490.10642665246
2014,3,11,4,643239.2921795716
1608,2,4,19,329526.0518072039
2230,1,41,11,554848.0705069959
3685,1,45,18,817917.3664761898
1738,2,32,9,516800.0967138853
3424,4,21,13,1068330.4616905707
1690,1,27,2,540425.1826058342
4882,3,10,13,1451339.4929861932
4066,2,36,10,1097029.271485265
2931,2,22,14,850135.5459517507
3394,3,35,14,959963.3267936683
1956,1,10,14,470205.00327040505
1609,5,38,26,471619.2610988575
2430,2,22,21,736430.7748351981
3616,4,12,10,1060868.320642448
1122,2,22,22,150348.2269109263
2837,5,13,24,814861.2618937845
2430,3,32,22,528193.873016536
3244,1,16,16,856728.7826253822
1758,3,14,21,400228.69473204785
2468,3,6,1,847853.1546986668
3795,1,37,7,1003551.3090150456
2523,3,48,16,636756.9613737077
1376,3,29,6,347563.0384130329
2744,2,48,1,734598.3308346539
3026,4,27,28,664754.3102898757
4089,1,21,24,1000732.1523499896
4903,2,2,1,1634348.3085411084
844,5,0,25,280825.2135992254
4172,2,2,23,1132931.608000495
3568,2,35,24,850234.1829367386
2413,3,31,1,814460.6287854984
2945,4,13,2,1051709.9854496156
1284,2,34,29,102642.87189727378
1987,5,21,26,481118.2728978796
4348,3,21,10,1384604.0713961432
949,2,27,6,200865.05232334818
1927,5,4,20,557956.4151366352
3095,1,20,11,829091.9219428689
2776,2,4,17,779175.9250467216
743,1,48,20,-2360.613770436292
2612,1,4,26,612583.8855673455
3808,5,22,23,1125685.61338496
1445,3,2,8,554107.9789441125
1526,4,2,18,419394.9155851654
2023,4,8,24,628925.9132330454
3608,2,8,9,1008849.9755791093
4192,5,25,2,1371509.7448471794
3549,1,10,21,876949.8039259292
3821,2,40,5,1142678.1706443108
3806,3,31,25,1023790.5784547941
4738,4,18,12,1381720.1434090638
560,4,28,25,69706.70868753266
4674,1,21,21,1166407.8165989588
3898,2,6,14,1090830.4485828702
2914,2,28,9,934096.0183476233
4278,4,13,11,1378182.2758180166
4106,3,16,9,1231812.9747126107
889,5,38,18,270289.74384168483
2175,1,11,23,350975.4127882258
2277,4,26,22,558759.9775392726
752,4,8,8,309761.30241340655
3666,2,48,16,939935.6748850357
2214,1,12,4,643302.2860138323
2550,4,2,27,713095.6460243665
1195,4,15,19,330851.2984833913
2593,4,32,18,745681.6935707584
3072,1,4,21,736552.4832980126
2005,4,22,22,521312.9132881867
4168,4,38,16,1237679.0575226406
3243,2,34,29,686896.2187896027
3777,3,14,3,1268067.8034125932
1798,5,36,23,492765.78919491416
3750,1,15,6,1087509.9057986413
3414,5,47,4,1252424.98629341
4368,4,4,4,1407307.0749085282
2764,3,39,1,964693.4280138043
4292,2,15,11,1234562.518646115
3380,2,48,17,844708.51370648
3353,1,3,17,892522.66938704
4207,3,8,16,1237466.9296123208
3328,1,12,25,752712.7770603439
715,2,22,12,126650.10167704734
679,4,3,2,442902.25928074104
3186,1,23,9,850215.5338841713
876,3,46,23,94748.30459641703
3228,1,49,22,587180.9979407866
2327,2,28,16,603417.4614452465
3726,1,30,18,951853.6435843686
2827,4,10,10,873962.5466294367
2002,2,1,6,722992.2038227597
1252,1,30,9,278061.8923368194
3669,5,12,11,1256390.5513209796
749,5,30,1,351687.49483611324
3320,2,23,21,873061.8708093583
1389,4,10,17,396209.89150950836
4502,3,46,2,1364127.035398023
4223,4,11,11,1300305.7965946938
3586,1,13,18,934693.6526770045
3243,2,23,23,848776.0790573512
2256,5,41,6,827432.9893851923
3122,3,34,27,729851.8755272018
2276,2,6,8,634388.6790212808
3904,2,17,1,1170876.8313190914
2574,2,26,22,614306.9613228631
3596,1,25,26,769513.454294621
1585,5,14,28,406836.27856458386
4229,5,34,15,1347055.0270933893
4828,5,18,2,1593966.1710956744
1987,3,5,9,725869.2762210931
848,1,42,9,163423.5769601264
913,4,37,28,101246.84619681709
2953,5,41,8,990944.3655876516
3952,4,27,7,1295982.113952799
3063,2,46,15,829060.878425607
1509,2,3,12,342904.5047513816
4882,2,35,8,1427193.147697908
1281,5,40,10,420719.1584293163
3579,2,14,18,1034188.5575395343
4952,1,4,26,1254797.6606344394
3128,2,8,13,932582.7954606268
4475,5,23,19,1449590.5895782656
2686,1,9,18,582601.7434207012
3819,5,33,10,1240936.6322532247
1706,2,37,20,407852.55509712425
4296,1,9,8,1273876.3174343077
4992,2,29,10,1515081.1735317323
804,1,46,27,-76361.7418258207
3954,4,48,29,1043753.6223439225
2773,1,47,23,652620.4450189017
1350,4,16,20,390060.54796017846
994,2,49,6,349523.19287770765
4055,1,1,17,1086902.844304008
3174,5,45,15,964697.8421043968
3930,1,24,28,889141.6046918376
3649,1,31,14,984343.122084181
3847,1,30,3,1088017.0034099615
4449,3,3,22,1296660.3031177921
1004,5,47,21,201184.7490412205
3154,1,5,18,846225.3728298527
3906,1,48,9,1059109.2054232443
4017,2,37,21,1068154.2403693246
3204,5,29,5,999777.0323120791
4264,1,46,8,1125255.4710261105
2079,1,32,1,668874.2587392469
2261,1,33,15,444110.4648772774
4632,4,8,11,1474934.9663592915
813,3,3,15,256940.63587921672
4815,5,23,23,1409107.9288334306
3187,4,14,28,855373.3630195636
2218,1,32,18,416492.81989656517
4999,5,19,7,1648333.9972774806
4126,4,14,5,1344430.4873863359
1323,3,39,20,307042.47297092684
4815,4,19,21,1450368.0441419592
2914,2,14,21,715293.9573508373
4320,1,14,23,1113542.4159985234
2469,4,5,2,914772.9762493074
3603,3,31,16,952845.6763144158
3566,1,15,28,792274.737918114
2259,2,0,12,616978.3639283475
3625,2,15,3,1148098.260849681
4552,4,35,4,1407319.0602700193
2781,1,8,3,842166.2706347419
3534,4,16,14,1122913.3402871124
1623,2,37,16,305197.12572594243
1734,5,30,21,565231.5437492604
1174,4,43,23,318186.90384863643
3202,5,39,1,1067280.1769995824
2805,1,9,28,572969.4405188494
1768,2,40,17,347990.5423255836
3721,4,7,12,1188518.4274586404
4694,4,48,23,1247675.2443320774
4294,4,26,18,1304051.6557258216
4578,1,29,4,1296911.2406630348
2559,1,17,22,607956.5545468165
1749,3,20,10,508403.7659396868
4529,4,7,9,1516036.8236703817
3360,1,16,7,995822.990111259
4013,2,41,24,954518.7971213073
3719,1,15,28,886697.7272036336
678,1,38,19,-61445.298645634684
2699,4,28,28,714867.2506556513
4791,5,25,26,1361655.0147111665
3029,2,13,9,888355.2574980928
2755,5,32,25,730487.8644928433
1435,3,38,5,504433.341262068
1456,4,21,23,418681.4154113688
2973,5,3,28,813784.051004534
1585,1,24,28,123609.22366127252
3934,1,31,24,894396.4852104234
3165,3,30,26,787565.1979275885
3492,3,29,8,1000843.2749461423
1601,2,19,6,423197.5242613628
3476,2,33,3,993141.5026797245
783,4,3,17,195605.81389380308
4971,3,35,16,1436576.061172097
4290,4,8,17,1296379.662177104
3319,5,38,11,1118942.373668197
1287,2,31,19,175882.55835422644
4968,4,26,2,1586586.1669372518
1356,3,4,29,313089.4011832512
2198,5,31,15,697679.1787110986
3180,2,27,18,850645.6135544406
2633,4,43,19,688340.5732041206
4694,3,19,7,1449511.2048640235
2921,4,45,26,615169.09841643
3305,2,48,23,833421.8465542609
4431,5,35,3,1517126.7238371265
1124,1,21,3,215959.06500715046
4678,5,35,14,1434154.4599444857
2100,4,37,21,577191.116039005
500,4,25,29,32307.512089286392
4845,1,4,1,1498305.5262385337
1909,4,19,23,537200.9210809408
4367,5,3,4,1504976.6474833866
3470,2,19,9,990466.9865862121
3087,5,24,23,918675.8126244359
1298,5,47,27,247168.8807051083
1442,5,30,21,440005.5084762981
3962,2,40,2,1193734.5410334403
1827,4,10,15,601368.5233518898
1194,5,11,7,558521.3533417045
3916,2,9,13,1200525.2423042688
4730,4,48,22,1306416.8138781977
685,2,19,10,145165.69537288576
977,2,35,13,176435.9151868948
4596,5,48,6,1512393.911605453
3397,1,24,23,783911.777110875
3515,5,27,27,1018099.4957788667
4315,2,32,11,1224049.7279376376
2185,2,30,4,721685.4110746016
1491,2,8,28,266092.6962259337
3249,3,16,3,1027940.4830574857
4865,5,11,18,1572105.6209059237
3445,1,34,9,893036.9644271632
3898,4,30,21,1059852.4089842963
694,1,18,29,-42218.856955767136
2802,1,0,2,827833.9160489417
578,3,46,16,83447.93716633682
4446,2,11,6,1355937.733504372
1621,1,27,29,208029.8667302855
3721,2,43,28,958366.3139127018
1285,5,43,28,298126.31873145234
3361,2,12,5,1024339.5176056606
946,2,2,1,513971.7332626706
4718,5,14,5,1633106.386561026
3223,5,5,7,1122174.1027368377
2081,1,26,16,542279.4654608407
858,3,2,27,40174.54422683205
2786,4,7,28,737687.1267980824
2265,5,49,9,722919.2018933351
1304,5,8,19,440241.9133611576
3230,4,36,22,888898.2191556917
4562,2,22,14,1268985.3830510906
642,5,49,4,350560.5090226548
2734,4,17,7,974471.0398068996
4059,1,18,3,1138772.7691548455
2669,3,15,14,713431.6354020279
3921,5,39,5,1381119.6922407825
1623,4,6,28,375207.35783030436
783,5,10,23,152917.25484919042
883,2,39,20,78683.60572537477
2078,5,4,8,805142.2388197595
4372,5,46,27,1230790.3067694344
3445,2,12,17,966428.793809004
4782,5,31,6,1560138.9418683015
1123,2,41,29,-3636.5679096564418
1044,4,18,3,446838.5908007708
1413,3,0,24,366404.16552298696
2637,3,7,3,953107.4326545886
3043,4,16,3,1070067.0125187214
4232,1,4,20,1176136.7240392496
4495,1,11,10,1222676.5333797382
2247,3,40,12,627410.2891074211
2663,4,39,5,857783.5408220602
1543,5,26,2,733043.2377399048
2679,4,4,24,800013.3057876285
1815,2,17,23,540813.4243953482
1877,4,45,8,606574.9316870541
3808,1,5,13,1092788.771743485
722,5,40,8,322108.29000090406
4922,5,6,10,1557310.8905901506
2653,3,38,3,824870.9841500117
3199,2,45,4,936652.1212478766
3820,5,17,25,1046784.4421247875
1066,3,33,10,303536.29053157003
2542,5,22,29,613688.9433692348
1129,1,26,4,454092.8278233021
3235,5,2,16,1114526.8235120988
3017,1,8,18,785808.2452471034
1224,4,35,16,384732.3124641514
4860,1,33,27,1242837.5817020645
4548,1,25,6,1377623.2981159654
3398,1,43,25,746943.0477864943
1964,5,33,26,504876.31589339644
1807,2,39,29,293449.1707129818
2454,1,14,17,594077.5784283355
653,3,32,2,197781.22357510697
4011,5,3,19,1166582.7391244057
4566,2,29,11,1352315.3899881141
1310,2,15,26,250662.0510540232
650,5,5,6,371576.1366205402
2722,3,26,24,624377.93790831
1578,4,11,15,472862.7718336507
1278,5,29,24,366286.8919462474
4749,2,31,23,1217979.7914508851
4468,4,40,9,1310009.9789778534
3053,2,46,25,689458.5924967744
4744,1,23,24,1156235.9437334598
4603,4,27,2,1548078.0838162124
4178,5,33,20,1252286.0130201988
4723,5,41,23,1406962.3392889542
4205,3,41,1,1289911.9162363014
3858,4,21,15,1232531.39814532
1352,3,16,6,407662.99171343347
4682,5,13,22,1395099.7861695476
4465,3,46,6,1286755.3906375535
3823,4,14,4,1214445.3536039558
4974,5,14,13,1539130.6179451353
955,2,7,10,222479.20326306872
4913,5,13,27,1534397.161913113
729,3,0,22,133405.23631097702
3977,3,0,3,1325993.6858996896
3858,5,16,2,1334743.801278013
1259,1,36,1,353840.47197339294
2290,1,12,3,693917.9597201368
1866,1,13,15,385091.60339036724
824,2,15,20,118048.88873170035
1376,2,46,29,55130.13923790421
666,2,40,12,76918.40699281117
4164,5,21,28,1194876.9698135739
1080,5,20,28,299982.4681067565
2299,4,37,16,617119.2040349528
1609,1,49,19,311504.58017997246
4127,4,34,23,1195394.0387561705
3353,1,18,13,857667.9605696871
1672,3,13,16,416252.4199695317
1271,4,24,2,482289.59340370866
1427,5,13,2,550445.8193621583
3408,3,46,15,869620.4425317158
1105,4,44,6,320436.31227731693
4406,3,0,7,1417905.221365931
4600,3,37,8,1405423.5299493298
4594,3,16,9,1510084.0696275318
1501,5,21,21,496088.2030919113
4473,3,25,11,1331532.8892118523
913,5,3,24,257126.26963635598
2514,2,39,6,782818.5517846196
1987,3,42,13,471216.0475209337
1282,1,39,15,208405.55043929507
1026,5,46,23,174230.4980244111
500,2,8,17,92552.92768503237
770,5,26,6,435860.217397129
3031,3,24,14,793727.7055706036
1571,5,36,8,664459.5667957512
1193,4,10,21,279932.4550004761
3387,4,3,15,1023650.7056535853
4078,1,12,25,1007648.6309404426
2495,5,31,3,851001.3508231035
4077,3,19,3,1407182.387998848
2209,3,16,15,551000.9311499525
2599,4,22,26,636168.9278211035
969,5,3,28,212439.20006669546
2790,3,21,15,841537.4671472812
836,2,38,14,97596.4984315596
1255,3,31,16,346023.3071603114
3101,5,21,29,856714.8446221573
2219,4,10,12,722718.9057931178
2599,2,1,12,687352.5037206903
912,3,24,11,234554.26653817715
4112,1,15,7,1148181.2679054423
3780,1,29,27,792266.6296319887
4603,4,36,25,1229115.6108341485
3493,2,11,6,1110179.020357187
3962,1,44,16,984269.2183866118
746,1,31,16,81757.78014693619
4278,3,1,22,1188914.5810762004
911,5,32,13,308988.49792715523
3867,3,42,29,980094.4761968429
4830,3,3,2,1568922.5636855369
3189,4,49,26,714294.4780122209
1087,3,48,19,184455.5694170913
1968,2,7,28,369412.80450953497
732,2,27,29,-16819.994707031263
2386,5,10,16,840103.4679882902
809,1,19,12,169668.60931542423
1443,1,33,21,170549.58809673466
1407,5,12,2,593664.2067389264
3248,5,44,22,911290.0064158756
3025,3,15,24,833030.128486698
2100,4,0,12,622799.7692427635
2599,1,9,22,573291.0012511655
1045,1,12,4,304163.41343519086
2848,5,32,7,1029680.8784156073
4323,5,46,15,1347047.837815068
3188,1,16,10,919000.3174095602
3814,1,49,21,774237.8831757014
4951,3,39,14,1476676.6792648972
2341,1,42,15,557268.5132938221
2136,5,15,13,762824.9365722463
